Plot.ID,Block,Plot.letter,Treatment,Focal.sp,Competition,Species.comp.combo,Species.comp.treatment,Species.treatment.block,Plot.Focalsp.comp.combo,Neighbour.density,Focal.height,Solo.height,Height,Nearest.neighbour.sp,Nearest.neighbour.height,Soilmoisture.11.or.12.Aug.1.hicomp,Soilmoisture.11.or.12.Aug.2.hicomp,Soilmoisture.11.or.12.Aug.3.hicomp,Mean.soilmoisture.11.or.12.Aug.hicomp,Mean.SM.earlyAug,Solo.soilmoisture.Aug11or12.1,Solo.soilmoisture.Aug11or12.2,Solo.soilmoisture.Aug11or12.3,Mean.solo.soilmoisture,Soilmoisture.22.or.23.Aug.1.hicomp,Soilmoisture.22.or.23.Aug.2.hicomp,Soilmoisture.22.or.23.Aug.3.hicomp,Mean.soilmoisture.22.or.23.Aug.hicomp,Solo.soilmoisture.22or23.Aug.1,Solo.soilmoisture.22or23Aug.2,Solo.soilmoisture.22or23Aug.3,Mean.solo.soilmoisture.22or23.Aug,Mean.SM.lateAug,Soilmoisture.3Sep.hicomp.1,Soilmoisture.3Sep.hicomp.2,Soilmoisture.3Sep.hicomp.3,Mean.soilmoisture.3Sep.hicomp,Solo.soilmoisture.3Sep.1,Solo.soilmoisture.3Sep.2,Solo.soilmoisture.3Sep.3,Mean.solo.soilmoisture.3Sep,Mean.SM.Sep,Delta.MeanSM.AugSep,Bare,Moss,Crust,CWD,Rock,Near.under.log,Jam.litter,Euc.litter,Notes,Colwell.P,Canopy.cover.final,Exclude.from.analysis,Num.fl.total,Num.fl.seeding.total,Seedcount.extrap.integer,Mean.solo.seedcount.extrap.integer.block,Delta.seedcount.meansolospeciesblock,Solo.seedcount.extrap.integer,Delta.seedcount.highcomp.solo.pair
6H,6,H,Open,M.minima,Solo,M.minima.Solo,M.minima.Solo.Open,M.minima.Open.6,6H.M.minima.Solo,0,30,70,70,NA,NA,8.5,9,10,9.166666667,8.533333333,8.1,8.5,9,8.533333333,8.5,8.5,8.5,8.5,9.5,7.6,8.1,8.4,8.4,5.1,4.6,3.6,4.433333333,4.1,4.1,3.1,3.766666667,3.766666667,-4.766666667,90,0,10,0,0,0,0,0,,17,20.623,0,0,0,0,10,-10,NA,NA
6H,6,H,Open,V.rosea,Highcomp,V.rosea.Highcomp,V.rosea.Highcomp.Open,V.rosea.Open.6,6H.V.rosea.Highcomp,2,80,50,80,M.minima,30,8.5,9,10,9.166666667,9.166666667,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,7.6,7.6,8.5,7.9,8.5,5.1,4.6,3.6,4.433333333,5.6,4.6,4.1,4.766666667,4.433333333,-4.733333333,75,1,1,8,1,0,0,0,,17,20.623,0,53,35,144,152,-8,132,12
6H,6,H,Open,V.rosea,Solo,V.rosea.Solo,V.rosea.Solo.Open,V.rosea.Open.6,6H.V.rosea.Solo,0,80,50,50,NA,NA,8.5,9,10,9.166666667,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,7.6,7.6,8.5,7.9,7.9,5.1,4.6,3.6,4.433333333,5.6,4.6,4.1,4.766666667,4.766666667,-3.733333333,80,10,10,0,0,0,0,0,,17,20.623,0,34,31,132,152,-20,NA,NA
6I,6,I,Shade,A.calendula,Highcomp,A.calendula.Highcomp,A.calendula.Highcomp.Shade,A.calendula.Shade.6,6I.A.calendula.Highcomp,6,140,140,140,M.minima,30,9,7.6,11.5,9.366666667,9.366666667,14.4,12.5,12.5,13.13333333,8.5,8.5,9.5,8.833333333,11,12,13,12,8.833333333,6.1,6.1,6.1,6.1,5.1,6.1,4.6,5.266666667,6.1,-3.266666667,75,0,5,10,0,1,0,0,,15,54.951,0,20,15,686,567,119,362,324
6I,6,I,Shade,A.calendula,Solo,A.calendula.Solo,A.calendula.Solo.Shade,A.calendula.Shade.6,6I.A.calendula.Solo,0,140,140,140,NA,NA,9,7.6,11.5,9.366666667,13.13333333,14.4,12.5,12.5,13.13333333,8.5,8.5,9.5,8.833333333,11,12,13,12,12,6.1,6.1,6.1,6.1,5.1,6.1,4.6,5.266666667,5.266666667,-7.866666667,60,0,30,10,0,1,0,0,,15,54.951,0,8,8,362,567,-205,NA,NA
6I,6,I,Shade,M.minima,Highcomp,M.minima.Highcomp,M.minima.Highcomp.Shade,M.minima.Shade.6,6I.M.minima.Highcomp,1,10,50,10,M.minima,55,9,7.6,11.5,9.366666667,9.366666667,10.5,8.5,9.5,9.5,8.5,8.5,9.5,8.833333333,8.5,9,12,9.833333333,8.833333333,6.1,6.1,6.1,6.1,5.6,6.1,5.1,5.6,6.1,-3.266666667,75,0,5,10,0,1,0,0,,15,54.951,0,3,1,1,0,1,0,1
6I,6,I,Shade,M.minima,Solo,M.minima.Solo,M.minima.Solo.Shade,M.minima.Shade.6,6I.M.minima.Solo,0,10,50,50,NA,NA,9,7.6,11.5,9.366666667,9.5,10.5,8.5,9.5,9.5,8.5,8.5,9.5,8.833333333,8.5,9,12,9.833333333,9.833333333,6.1,6.1,6.1,6.1,5.6,6.1,5.1,5.6,5.6,-3.9,60,0,30,10,0,1,0,0,,15,54.951,0,0,0,0,0,0,NA,NA
6J,6,J,Shade,M.minima,Highcomp,M.minima.Highcomp,M.minima.Highcomp.Shade,M.minima.Shade.6,6J.M.minima.Highcomp,4,180,30,180,H.glutinosum,120,15.9,11.5,18.4,15.26666667,15.26666667,12,12.5,13,12.5,12,15.4,15.9,14.43333333,10.5,10,12.5,11,14.43333333,8.5,4.6,5.6,6.233333333,4.6,5.6,5.1,5.1,6.233333333,-9.033333333,10,40,2,10,1,1,0,0,,15.5,42.4,0,3,3,3,0,3,0,3
6J,6,J,Shade,M.minima,Solo,M.minima.Solo,M.minima.Solo.Shade,M.minima.Shade.6,6J.M.minima.Solo,0,180,30,30,NA,NA,15.9,11.5,18.4,15.26666667,12.5,12,12.5,13,12.5,12,15.4,15.9,14.43333333,10.5,10,12.5,11,11,8.5,4.6,5.6,6.233333333,4.6,5.6,5.1,5.1,5.1,-7.4,0,0,0,0,0,1,0,0,,15.5,42.4,0,0,0,0,0,0,NA,NA
6J,6,J,Shade,V.rosea,Highcomp,V.rosea.Highcomp,V.rosea.Highcomp.Shade,V.rosea.Shade.6,6J.V.rosea.Highcomp,2,100,70,100,H.glutinosum,40,15.9,11.5,18.4,15.26666667,15.26666667,11.5,10,11.5,11,12,15.4,15.9,14.43333333,12,11,11.5,11.5,14.43333333,8.5,4.6,5.6,6.233333333,5.1,4.6,4.6,4.766666667,6.233333333,-9.033333333,10,40,2,10,1,1,0,0,,15.5,42.4,0,36,29,112,50,62,48,64
6J,6,J,Shade,V.rosea,Solo,V.rosea.Solo,V.rosea.Solo.Shade,V.rosea.Shade.6,6J.V.rosea.Solo,0,100,70,70,NA,NA,15.9,11.5,18.4,15.26666667,11,11.5,10,11.5,11,12,15.4,15.9,14.43333333,12,11,11.5,11.5,11.5,8.5,4.6,5.6,6.233333333,5.1,4.6,4.6,4.766666667,4.766666667,-6.233333333,0,0,0,0,0,1,0,0,,15.5,42.4,0,13,11,48,50,-2,NA,NA
6K,6,K,Shade,T.cyanopetala,Highcomp,T.cyanopetala.Highcomp,T.cyanopetala.Highcomp.Shade,T.cyanopetala.Shade.6,6K.T.cyanopetala.Highcomp,3,45,150,45,T.cyanopetala,90,13,13.9,16.9,14.6,14.6,16.4,10,13.9,13.43333333,13.9,16.4,14.4,14.9,12,13.5,14.9,13.46666667,14.9,6.6,6.6,NA,6.6,6.1,5.1,6.6,5.933333333,6.6,-8,15,15,5,50,1,1,0,0,Misidentified,8.8,42.4,1,22,22,122,44,78,44,78
6K,6,K,Shade,T.cyanopetala,Solo,T.cyanopetala.Solo,T.cyanopetala.Solo.Shade,T.cyanopetala.Shade.6,6K.T.cyanopetala.Solo,0,45,150,150,NA,NA,13,13.9,16.9,14.6,13.43333333,16.4,10,13.9,13.43333333,13.9,16.4,14.4,14.9,12,13.5,14.9,13.46666667,13.46666667,6.6,6.6,NA,6.6,6.1,5.1,6.6,5.933333333,5.933333333,-7.5,70,0,0,30,0,1,0,0,,8.8,42.4,0,11,9,44,44,0,NA,NA
6K,6,K,Shade,V.rosea,Highcomp,V.rosea.Highcomp,V.rosea.Highcomp.Shade,V.rosea.Shade.6,6K.V.rosea.Highcomp,4,45,120,45,H.glutinosum,110,13,13.9,16.9,14.6,14.6,18.9,18.4,17.4,18.23333333,13.9,16.4,14.4,14.9,18.9,14.9,15.4,16.4,14.9,6.6,6.6,NA,6.6,6.1,6.6,6.1,6.266666667,6.6,-8,15,15,5,50,1,1,0,0,,8.8,42.4,0,3,3,9,50,-41,78,-69
6K,6,K,Shade,V.rosea,Solo,V.rosea.Solo,V.rosea.Solo.Shade,V.rosea.Shade.6,6K.V.rosea.Solo,0,45,120,120,NA,NA,13,13.9,16.9,14.6,18.23333333,18.9,18.4,17.4,18.23333333,13.9,16.4,14.4,14.9,18.9,14.9,15.4,16.4,16.4,6.6,6.6,NA,6.6,6.1,6.6,6.1,6.266666667,6.266666667,-11.96666667,50,40,10,0,0,1,0,0,,8.8,42.4,0,39,23,78,50,28,NA,NA
6L,6,L,Open,P.canescens,Highcomp,P.canescens.Highcomp,P.canescens.Highcomp.Open,P.canescens.Open.6,6L.P.canescens.Highcomp,4,310,490,310,Not.focal.species,NA,10,10,10.5,10.16666667,10.16666667,10,10.5,12,10.83333333,9,10,11,10,9.5,9.5,9.5,9.5,10,4.1,4.1,4.6,4.266666667,5.1,3.6,5.6,4.766666667,4.266666667,-5.9,20,25,3,10,0,1,0,0,,15.3,4.127,0,NA,NA,NA,4600,NA,4442,NA
6L,6,L,Open,P.canescens,Solo,P.canescens.Solo,P.canescens.Solo.Open,P.canescens.Open.6,6L.P.canescens.Solo,0,310,490,490,NA,NA,10,10,10.5,10.16666667,10.83333333,10,10.5,12,10.83333333,9,10,11,10,9.5,9.5,9.5,9.5,9.5,4.1,4.1,4.6,4.266666667,5.1,3.6,5.6,4.766666667,4.766666667,-6.066666667,40,30,30,0,0,1,0,0,,15.3,4.127,0,66,50,4442,4600,-158,NA,NA
6M,6,M,Open,V.rosea,Highcomp,V.rosea.Highcomp,V.rosea.Highcomp.Open,V.rosea.Open.6,6M.V.rosea.Highcomp,1,60,50,60,V.rosea,100,9,8.1,13,10.03333333,10.03333333,10,11,11,10.66666667,7.1,8.5,12,9.2,9,9,10.5,9.5,9.2,4.1,4.1,3.6,3.933333333,5.1,4.1,4.6,4.6,3.933333333,-6.1,75,0,3,1,0,0,0,0,,15.9,0.743,0,100,86,394,152,242,251,143
6M,6,M,Open,V.rosea,Solo,V.rosea.Solo,V.rosea.Solo.Open,V.rosea.Open.6,6M.V.rosea.Solo,0,60,50,50,NA,NA,9,8.1,13,10.03333333,10.66666667,10,11,11,10.66666667,7.1,8.5,12,9.2,9,9,10.5,9.5,9.5,4.1,4.1,3.6,3.933333333,5.1,4.1,4.6,4.6,4.6,-6.066666667,75,0,25,0,0,0,0,0,,15.9,0.743,0,52,52,251,152,99,NA,NA
6N,6,N,Open,V.rosea,Highcomp,V.rosea.Highcomp,V.rosea.Highcomp.Open,V.rosea.Open.6,6N.V.rosea.Highcomp,3,70,60,70,A.calendula,70,10,11,13,11.33333333,11.33333333,9,10,11.5,10.16666667,11,10.5,9,10.16666667,12,11,9,10.66666667,10.16666667,4.1,6.6,6.1,5.6,5.6,5.1,6.6,5.766666667,5.6,-5.733333333,50,1,25,1,0,0,0,0,,7,2.683,0,45,45,186,152,34,73,113
6N,6,N,Open,V.rosea,Solo,V.rosea.Solo,V.rosea.Solo.Open,V.rosea.Open.6,6N.V.rosea.Solo,0,70,60,60,NA,NA,10,11,13,11.33333333,10.16666667,9,10,11.5,10.16666667,11,10.5,9,10.16666667,12,11,9,10.66666667,10.66666667,4.1,6.6,6.1,5.6,5.6,5.1,6.6,5.766666667,5.766666667,-4.4,70,0,30,0,0,0,0,0,,7,2.683,0,31,19,73,152,-79,NA,NA
6O,6,O,Shade,T.cyanopetala,Highcomp,T.cyanopetala.Highcomp,T.cyanopetala.Highcomp.Shade,T.cyanopetala.Shade.6,6O.T.cyanopetala.Highcomp,9,45,30,45,P.airoides,80,12,11,11.5,11.5,11.5,12,13,11.5,12.16666667,9.5,8.5,9.5,9.166666667,11,11,11,11,9.166666667,4.6,5.1,4.6,4.766666667,3.6,6.1,4.6,4.766666667,4.766666667,-6.733333333,15,30,5,10,0,1,0,0,,10.7,49.594,0,1,1,6,44,-38,18,-12
10C,10,C,Shade,V.rosea,Highcomp,V.rosea.Highcomp,V.rosea.Highcomp.Shade,V.rosea.Shade.10,10C.V.rosea.Highcomp,2,NA,NA,NA,Not.focal.species,NA,17.9,21.3,15.9,18.36666667,18.36666667,19.3,19.8,17.9,19,18.4,19.3,24.3,20.66666667,21.8,20.3,17.9,20,20.66666667,10,12.5,9,10.5,12,11.5,10,11.16666667,10.5,-7.866666667,35,5,3,3,0,0,0,0,Misidentified,11.5,42.4,1,15,15,77,155,-78,37,40
10C,10,C,Shade,V.rosea,Solo,V.rosea.Solo,V.rosea.Solo.Shade,V.rosea.Shade.10,10C.V.rosea.Solo,0,NA,NA,NA,NA,NA,17.9,21.3,15.9,18.36666667,19,19.3,19.8,17.9,19,18.4,19.3,24.3,20.66666667,21.8,20.3,17.9,20,20,10,12.5,9,10.5,12,11.5,10,11.16666667,11.16666667,-7.833333333,100,0,0,0,0,0,0,0,Unclear - likely misidentified,11.5,42.4,1,7,7,37,155,-118,NA,NA
10G,10,G,Open,T.cyanopetala,Solo,T.cyanopetala.Solo,T.cyanopetala.Solo.Open,T.cyanopetala.Open.10,10G.T.cyanopetala.Solo,0,30,45,45,NA,NA,12.5,15.4,14.9,14.26666667,12.16666667,12.5,12.5,11.5,12.16666667,13.9,13.9,15.9,14.56666667,11.5,12,13,12.16666667,12.16666667,4.1,6.6,6.6,5.766666667,5.6,6.1,6.1,5.933333333,5.933333333,-6.233333333,70,0,0,15,0,0,0,15,Unclear - likely misidentified,9.7,7.276,1,6,6,50,150,-100,NA,NA
12E,12,E,Shade,M.minima,Solo,M.minima.Solo,M.minima.Solo.Shade,M.minima.Shade.12,12E.M.minima.Solo,0,70,90,90,NA,NA,13,13.9,17.4,14.76666667,14.76666667,15.4,17.4,11.5,14.76666667,17.4,17.9,18.9,18.06666667,17.4,17.4,17.9,17.56666667,17.56666667,5.9,6.3,6.3,6.166666667,5.3,6.3,5.6,5.733333333,5.733333333,-9.033333333,50,10,40,0,0,0,0,0,Unclear - likely misidentified,13,42.4,1,3,3,1,9,-8,NA,NA
12I,12,I,Shade,M.minima,Highcomp,M.minima.Highcomp,M.minima.Highcomp.Shade,M.minima.Shade.12,12I.M.minima.Highcomp,2,80,50,80,Not.focal.species,NA,13,12.5,10.5,12,12,11,13.5,14.4,12.96666667,13.5,13,12,12.83333333,13.5,14.4,15.9,14.6,12.83333333,4.6,5.6,4.9,5.033333333,4.3,4.3,4.6,4.4,5.033333333,-6.966666667,60,0,10,10,1,1,0,0,Misidentified,14.9,43.93,1,0,0,0,9,-9,0,0
12I,12,I,Shade,M.minima,Solo,M.minima.Solo,M.minima.Solo.Shade,M.minima.Shade.12,12I.M.minima.Solo,0,80,50,50,NA,NA,13,12.5,10.5,12,12.96666667,11,13.5,14.4,12.96666667,13.5,13,12,12.83333333,13.5,14.4,15.9,14.6,14.6,4.6,5.6,4.9,5.033333333,4.3,4.3,4.6,4.4,4.4,-8.566666667,80,10,10,0,0,1,0,0,Unclear - likely misidentified,14.9,43.93,1,0,0,0,9,-9,NA,NA
12L,12,L,Open,A.calendula,Highcomp,A.calendula.Highcomp,A.calendula.Highcomp.Open,A.calendula.Open.12,12L.A.calendula.Highcomp,1,25,40,25,Not.focal.species,NA,14.4,12,11.5,12.63333333,12.63333333,11,13.5,17.9,14.13333333,12.5,13.5,13.9,13.3,15.9,15.4,18.4,16.56666667,13.3,5.6,5.1,6.1,5.6,4.6,5.6,8.1,6.1,5.6,-7.033333333,70,2,2,2,1,0,0,0,Unclear,11.5,18.087,1,NA,NA,NA,485.5,NA,971,NA
15F,15,F,Shade,P.canescens,Highcomp,P.canescens.Highcomp,P.canescens.Highcomp.Shade,P.canescens.Shade.15,15F.P.canescens.Highcomp,7,220,260,220,Not.focal.species,NA,11,11,13.5,11.83333333,11.83333333,14.4,14.4,13.9,14.23333333,16.9,14.9,15.9,15.9,18.4,16.9,17.9,17.73333333,15.9,5.6,5.6,8.1,6.433333333,6.1,7.1,7.1,6.766666667,6.433333333,-5.4,5,90,5,15,1,1,10,0,Unclear,4.4,46.104,1,NA,NA,NA,731.75,NA,562,NA
2E,2,E,Open,T.cyanopetala,Highcomp,T.cyanopetala.Highcomp,T.cyanopetala.Highcomp.Open,T.cyanopetala.Open.2,2E.T.cyanopetala.Highcomp,2,70,50,70,M.minima,60,27.7,20.8,22.8,23.76666667,23.76666667,15.4,19.3,20.3,18.33333333,24.7,16.9,19.8,20.46666667,18.4,14.9,18.9,17.4,20.46666667,9.5,9,8.5,9,8.1,6.1,9,7.733333333,9,-14.76666667,15,5,0,10,1,1,2,3,Unclear,17.2,26.582,1,4,4,22,35,-13,38,-16
2E,2,E,Open,T.cyanopetala,Solo,T.cyanopetala.Solo,T.cyanopetala.Solo.Open,T.cyanopetala.Open.2,2E.T.cyanopetala.Solo,0,70,50,50,NA,NA,27.7,20.8,22.8,23.76666667,18.33333333,15.4,19.3,20.3,18.33333333,24.7,16.9,19.8,20.46666667,18.4,14.9,18.9,17.4,17.4,9.5,9,8.5,9,8.1,6.1,9,7.733333333,7.733333333,-10.6,20,40,0,40,0,1,0,0,Unclear,17.2,26.582,1,5,5,38,35,3,NA,NA
2G,2,G,Shade,M.minima,Highcomp,M.minima.Highcomp,M.minima.Highcomp.Shade,M.minima.Shade.2,2G.M.minima.Highcomp,0,60,110,60,Not.focal.species,NA,17.4,15.9,17.9,17.06666667,17.06666667,12,16.9,15.9,14.93333333,20.8,17.4,20.3,19.5,16.9,18.9,14.9,16.9,19.5,8.1,7.1,8.5,7.9,7.6,9,8.5,8.366666667,7.9,-9.166666667,30,0,10,20,1,1,3,1,Misidentified,6.4,50.609,1,2,2,2,3,-1,3,-1
2G,2,G,Shade,M.minima,Solo,M.minima.Solo,M.minima.Solo.Shade,M.minima.Shade.2,2G.M.minima.Solo,0,60,110,110,NA,NA,17.4,15.9,17.9,17.06666667,14.93333333,12,16.9,15.9,14.93333333,20.8,17.4,20.3,19.5,16.9,18.9,14.9,16.9,16.9,8.1,7.1,8.5,7.9,7.6,9,8.5,8.366666667,8.366666667,-6.566666667,90,0,0,10,0,1,0,0,Unclear - likely misidentified,6.4,50.609,1,5,5,3,3,0,NA,NA
6L,6,L,Open,T.cyanopetala,Highcomp,T.cyanopetala.Highcomp,T.cyanopetala.Highcomp.Open,T.cyanopetala.Open.6,6L.T.cyanopetala.Highcomp,3,120,95,120,P.canescens,110,10,10,10.5,10.16666667,10.16666667,10,11,12,11,9,10,11,10,11,11.5,11.5,11.33333333,10,4.1,4.1,4.6,4.266666667,5.6,5.6,5.1,5.433333333,4.266666667,-5.9,20,25,3,10,0,1,0,0,Unclear - likely misidentified,15.3,4.127,1,3,3,14,48,-34,78,-64
6L,6,L,Open,T.cyanopetala,Solo,T.cyanopetala.Solo,T.cyanopetala.Solo.Open,T.cyanopetala.Open.6,6L.T.cyanopetala.Solo,0,120,95,95,NA,NA,10,10,10.5,10.16666667,11,10,11,12,11,9,10,11,10,11,11.5,11.5,11.33333333,11.33333333,4.1,4.1,4.6,4.266666667,5.6,5.6,5.1,5.433333333,5.433333333,-5.566666667,50,40,10,0,0,1,0,0,Unclear - likely misidentified,15.3,4.127,1,8,8,78,48,30,NA,NA
6O,6,O,Shade,T.cyanopetala,Solo,T.cyanopetala.Solo,T.cyanopetala.Solo.Shade,T.cyanopetala.Shade.6,6O.T.cyanopetala.Solo,0,45,30,30,NA,NA,12,11,11.5,11.5,12.16666667,12,13,11.5,12.16666667,9.5,8.5,9.5,9.166666667,11,11,11,11,11,4.6,5.1,4.6,4.766666667,3.6,6.1,4.6,4.766666667,4.766666667,-7.4,70,10,0,20,0,1,0,0,Unclear - likely misidentified,10.7,49.594,1,3,3,18,44,-26,NA,NA
