genus_id,genus,family
18770,Rapicactus,Cactaceae
18771,Rapistrella,Brassicaceae
18772,Rapistrosymbrium,Brassicaceae
18773,Rapistrum,Brassicaceae
18774,Rapona,Convolvulaceae
18775,Raptostylus,Olacaceae
18776,Rapuntium,Campanulaceae
18777,Raputia,Rutaceae
18778,Raputiarana,Rutaceae
18779,Raritebe,Rubiaceae
18780,Raspailia,Bruniaceae
18781,Raspalia,Bruniaceae
18782,Rastrophyllum,Compositae
18783,Rathbunia,Cactaceae
18784,Rathbunillocactus,Cactaceae
18785,Rathkea,Leguminosae
18786,Ratibida,Compositae
18787,Ratonia,Sapindaceae
18788,Ratzeburgia,Poaceae
18789,Rauhia,Amaryllidaceae
18790,Rauhiella,Orchidaceae
18791,Rauia,Rutaceae
18792,Rauia,Thuidiaceae
18793,Rauiella,Thuidiaceae
18794,Raukaua,Araliaceae
18795,Raulinoa,Rutaceae
18796,Raulinoreitzia,Compositae
18797,Rauvolfia,Apocynaceae
18798,Rauwenhoffia,Annonaceae
18799,Ravenala,Strelitziaceae
18800,Ravenea,Arecaceae
18801,Ravenia,Rutaceae
18802,Raveniopsis,Rutaceae
18803,Ravensara,Lauraceae
18804,Rawsonia,Achariaceae
18805,Rayera,Solanaceae
18806,Rayeria,Convolvulaceae
18807,Rayjacksonia,Compositae
18808,Rayleya,Malvaceae
18809,Razafimandimbisonia,Rubiaceae
18810,Razisea,Acanthaceae
18811,Razoumofskya,Loranthaceae
18812,Razoumofskya,Santalaceae
18813,Razoumowseya,Loranthaceae
18814,Razoumowskia,Loranthaceae
18815,Razulia,Apiaceae
18816,Razumovia,Orobanchaceae
18817,Readea,Rubiaceae
18818,Reaumuria,Tamaricaceae
18819,Rebis,Grossulariaceae
18820,Reboulea,Poaceae
18821,Reboulia,Aytoniaceae
18822,Rebulobivia,Cactaceae
18823,Rebutia,Cactaceae
18824,Recchia,Surianaceae
18825,Rechsteinera,Gesneriaceae
18826,Rechsteineria,Gesneriaceae
18827,Recordia,Verbenaceae
18828,Recordoxylon,Leguminosae
18829,Rectolejeunea,Lejeuneaceae
18830,Rectomitra,Melastomataceae
18831,Redfieldia,Poaceae
18832,Reederochloa,Poaceae
18833,Reedia,Cyperaceae
18834,Reediella,Hymenophyllaceae
18835,Reesia,Caryophyllaceae
18836,Reevesia,Malvaceae
18837,Regelia,Myrtaceae
18838,Registaniella,Apiaceae
18839,Regmatodon,Regmatodontaceae
18840,Regnellidium,Marsileaceae
18841,Rehdera,Verbenaceae
18842,Rehderodendron,Styracaceae
18843,Rehia,Poaceae
18844,Rehmannia,Plantaginaceae
18845,Rehsonia,Leguminosae
18846,Reichardia,Compositae
18847,Reicheella,Montiaceae
18848,Reichenbachia,Nyctaginaceae
18849,Reichenheimia,Begoniaceae
18850,Reicheocactus,Cactaceae
18851,Reichertia,Gentianaceae
18852,Reilia,Apiaceae
18853,Reimarochloa,Poaceae
18854,Reimersia,Pottiaceae
18855,Reineckea,Asparagaceae
18856,Reinhardtia,Arecaceae
18857,Reinwardtia,Convolvulaceae
18858,Reinwardtia,Linaceae
18859,Reinwardtiodendron,Meliaceae
18860,Reissantia,Celastraceae
18861,Reissekia,Rhamnaceae
18862,Reitzia,Poaceae
18863,Relbunium,Rubiaceae
18864,Relchela,Poaceae
18865,Reldia,Gesneriaceae
18866,Relhania,Compositae
18867,Rellesta,Gentianaceae
18868,Remijia,Rubiaceae
18869,Remirea,Cyperaceae
18870,Remirema,Convolvulaceae
18871,Remusatia,Araceae
18872,Remya,Compositae
18873,Remyella,Brachytheciaceae
18874,Renanthera,Orchidaceae
18875,Renarda,Apiaceae
18876,Renauldia,Pterobryaceae
18877,Renealmia,Zingiberaceae
18878,Renggeria,Clusiaceae
18879,Renistipula,Rubiaceae
18880,Rennellia,Rubiaceae
18881,Rennera,Compositae
18882,Renschia,Lamiaceae
18883,Rensonia,Compositae
18884,Renvoizea,Poaceae
18885,Renzorchis,Orchidaceae
18886,Reputia,Rutaceae
18887,Requienia,Leguminosae
18888,Reseda,Resedaceae
18889,Resia,Gesneriaceae
18890,Resinocaulon,Compositae
18891,Resnova,Asparagaceae
18892,Restiaria,Rubiaceae
18893,Restio,Restionaceae
18894,Restrepia,Orchidaceae
18895,Restrepiella,Orchidaceae
18896,Retama,Leguminosae
18897,Retanilla,Rhamnaceae
18898,Retidens,Entodontaceae
18899,Retiniphyllum,Rubiaceae
18900,Retinispora,Cupressaceae
18901,Retinodendron,Dipterocarpaceae
18902,Retinodendropsis,Dipterocarpaceae
18903,Retispatha,Arecaceae
18904,Retrophyllum,Podocarpaceae
18905,Retzia,Stilbaceae
18906,Reutealis,Euphorbiaceae
18907,Reutera,Apiaceae
18908,Revealia,Compositae
18909,Revwattsia,Dryopteridaceae
18910,Reyemia,Scrophulariaceae
18911,Reyesia,Solanaceae
18912,Reynaudia,Poaceae
18913,Reynosia,Rhamnaceae
18914,Reynoutria,Polygonaceae
18915,Rhabarbarum,Polygonaceae
18916,Rhabdadenia,Apocynaceae
18917,Rhabdia,Boraginaceae
18918,Rhabdocaulon,Lamiaceae
18919,Rhabdodendron,Rhabdodendraceae
18920,Rhabdodontium,Pterobryaceae
18921,Rhabdophyllum,Ochnaceae
18922,Rhabdosciadium,Apiaceae
18923,Rhabdothamnopsis,Gesneriaceae
18924,Rhabdothamnus,Gesneriaceae
18925,Rhabdotheca,Compositae
18926,Rhabdotosperma,Scrophulariaceae
18927,Rhabdoweisia,Rhabdoweisiaceae
18928,Rhabdoweisiella,Rhabdoweisiaceae
18929,Rhachidosorus,Rhachidosoraceae
18930,Rhachitheciopsis,Rhachitheciaceae
18931,Rhachithecium,Rhachitheciaceae
18932,Rhacocarpus,Rhacocarpaceae
18933,Rhacodiscus,Acanthaceae
18934,Rhacoma,Celastraceae
18935,Rhacoma,Compositae
18936,Rhacopilopsis,Hypnaceae
18937,Rhadamanthus,Asparagaceae
18938,Rhadinopus,Rubiaceae
18939,Rhadinothamnus,Rutaceae
18940,Rhaesteria,Orchidaceae
18941,Rhagadiolus,Compositae
18942,Rhaganus,Sapindaceae
18943,Rhagodia,Amaranthaceae
18944,Rhammatophyllum,Brassicaceae
18945,Rhamnella,Rhamnaceae
18946,Rhamnidium,Rhamnaceae
18947,Rhamnoneuron,Thymelaeaceae
18948,Rhamnus,Rhamnaceae
18949,Rhamphicarpa,Orobanchaceae
18950,Rhamphidium,Ditrichaceae
18951,Rhamphogyne,Compositae
18952,Rhamzogia,Rhamnaceae
18953,Rhanteriopsis,Compositae
18954,Rhanterium,Compositae
18955,Rhaphidolejeunea,Lejeuneaceae
18956,Rhaphidophora,Araceae
18957,Rhaphidorrhynchium,Sematophyllaceae
18958,Rhaphidospora,Acanthaceae
18959,Rhaphidostegium,Sematophyllaceae
18960,Rhaphidostichum,Sematophyllaceae
18961,Rhaphidura,Rubiaceae
18962,Rhaphiodon,Lamiaceae
18963,Rhaphiolepis,Rosaceae
18964,Rhaphiostylis,Icacinaceae
18965,Rhaphispermum,Orobanchaceae
18966,Rhaphithamnus,Verbenaceae
18967,Rhapidophyllum,Arecaceae
18968,Rhapis,Arecaceae
18969,Rhapontica,Compositae
18970,Rhaponticoides,Compositae
18971,Rhaponticum,Compositae
18972,Rhaptomeris,Menispermaceae
18973,Rhaptonema,Menispermaceae
18974,Rhaptopetalum,Lecythidaceae
18975,Rhaptostylum,Olacaceae
18976,Rhazya,Apocynaceae
18977,Rheedia,Clusiaceae
18978,Rheitrophyllum,Gesneriaceae
18979,Rheochloa,Poaceae
18980,Rheome,Iridaceae
18981,Rheopteris,Pteridaceae
18982,Rhetinantha,Orchidaceae
18983,Rhetinocarpha,Compositae
18984,Rhetinodendron,Compositae
18985,Rhetinolepis,Compositae
18986,Rhetinosperma,Meliaceae
18987,Rheum,Polygonaceae
18988,Rhexia,Melastomataceae
18989,Rhexophyllum,Pottiaceae
18990,Rhigiocarya,Menispermaceae
18991,Rhigiophyllum,Campanulaceae
18992,Rhigospira,Apocynaceae
18993,Rhigozum,Bignoniaceae
18994,Rhinacanthus,Acanthaceae
18995,Rhinactina,Compositae
18996,Rhinactinidia,Compositae
18997,Rhinanthera,Bixaceae
18998,Rhinanthus,Orobanchaceae
18999,Rhinephyllum,Aizoaceae
19000,Rhinerrhiza,Orchidaceae
19001,Rhinerrhizopsis,Orchidaceae
19002,Rhinolobium,Apocynaceae
19003,Rhinopterys,Malpighiaceae
19004,Rhinostegia,Santalaceae
19005,Rhinotropis,Polygalaceae
19006,Rhipidantha,Rubiaceae
19007,Rhipidocladum,Poaceae
19008,Rhipidoglossum,Orchidaceae
19009,Rhipidopteris,Dryopteridaceae
19010,Rhipogonum,Rhipogonaceae
19011,Rhipsalidopsis,Cactaceae
19012,Rhipsalis,Cactaceae
19013,Rhipsaphyllopsis,Cactaceae
19014,Rhizanthella,Orchidaceae
19015,Rhizanthemum,Loranthaceae
19016,Rhizanthera,Orchidaceae
19017,Rhizanthes,Rafflesiaceae
19018,Rhizobotrya,Brassicaceae
19019,Rhizocaulia,Balantiopsaceae
19020,Rhizocephalum,Campanulaceae
19021,Rhizocephalus,Poaceae
19022,Rhizofabronia,Fabroniaceae
19023,Rhizoglossum,Ophioglossaceae
19024,Rhizogonium,Rhizogoniaceae
19025,Rhizohypnella,Hypnaceae
19026,Rhizohypnum,Hypnaceae
19027,Rhizomatopteris,Cystopteridaceae
19028,Rhizomnium,Mniaceae
19029,Rhizomonanthes,Loranthaceae
19030,Rhizopelma,Rhizogoniaceae
19031,Rhizophora,Rhizophoraceae
19032,Rhodalsine,Caryophyllaceae
19033,Rhodamnia,Myrtaceae
19034,Rhodanthe,Compositae
19035,Rhodanthemum,Compositae
19036,Rhodax,Cistaceae
19037,Rhodazalea,Ericaceae
19038,Rhodia,Crassulaceae
19039,Rhodiola,Crassulaceae
19040,× Rhodobranthus,Amaryllidaceae
19041,Rhodobryum,Bryaceae
19042,Rhodocactus,Cactaceae
19043,Rhodochiton,Plantaginaceae
19044,Rhodocinium,Ericaceae
19045,Rhodocistus,Cistaceae
19046,× Rhodococcum,Ericaceae
19047,Rhodocolea,Bignoniaceae
19048,Rhodocoma,Restionaceae
19049,Rhododendron,Ericaceae
19050,Rhododon,Lamiaceae
19051,Rhodogeron,Compositae
19052,Rhodognaphalon,Malvaceae
19053,Rhodohypoxis,Hypoxidaceae
19054,Rhodolaena,Sarcolaenaceae
19055,Rhodoleia,Hamamelidaceae
19056,Rhodolirium,Amaryllidaceae
19057,Rhodomyrtus,Myrtaceae
19058,Rhodopentas,Rubiaceae
19059,Rhodophiala,Amaryllidaceae
19060,Rhodopis,Leguminosae
19061,Rhodoplagiochila,Jungermanniaceae
19062,Rhodoptera,Polygonaceae
19063,Rhodorhiza,Convolvulaceae
19064,Rhodosciadium,Apiaceae
19065,Rhodospatha,Araceae
19066,Rhodosphaera,Anacardiaceae
19067,Rhodostemonodaphne,Lauraceae
19068,Rhodothamnus,Ericaceae
19069,Rhodothyrsus,Euphorbiaceae
19070,Rhodotypos,Rosaceae
19071,× Rhodoxis,Hypoxidaceae
19072,Rhodoxylon,Convolvulaceae
19073,Rhoeidium,Anacardiaceae
19074,Rhoeo,Commelinaceae
19075,Rhoiacarpos,Santalaceae
19076,Rhoicissus,Vitaceae
19077,Rhoiptelea,Juglandaceae
19078,Rhombifolium,Leguminosae
19079,Rhombochlamys,Acanthaceae
19080,Rhomboda,Orchidaceae
19081,Rhombolytrum,Poaceae
19082,Rhombonema,Apocynaceae
19083,Rhombophyllum,Aizoaceae
19084,Rhoogeton,Gesneriaceae
19085,Rhopalephora,Commelinaceae
19086,Rhopaloblaste,Arecaceae
19087,Rhopalocarpus,Sphaerosepalaceae
19088,Rhopalocnemis,Balanophoraceae
19089,Rhopalocyclus,Aizoaceae
19090,Rhopalopilia,Opiliaceae
19091,Rhopalopodium,Ranunculaceae
19092,Rhopalosciadium,Apiaceae
19093,Rhopalostigma,Solanaceae
19094,Rhopalostylis,Arecaceae
19095,Rhus,Anacardiaceae
19096,Rhynchanthera,Melastomataceae
19097,Rhynchanthus,Zingiberaceae
19098,Rhyncharrhena,Apocynaceae
19099,Rhynchelytrum,Poaceae
19100,Rhynchium,Leguminosae
19101,Rhyncho-hypnum,Brachytheciaceae
19102,Rhynchocalyx,Penaeaceae
19103,Rhynchocarpa,Cucurbitaceae
19104,Rhynchocarpa,Leguminosae
19105,Rhynchocarpus,Compositae
19106,Rhynchocladium,Cyperaceae
19107,Rhynchocorys,Orobanchaceae
19108,Rhynchodium,Leguminosae
19109,Rhynchoglossum,Gesneriaceae
19110,Rhynchogyna,Orchidaceae
19111,Rhyncholacis,Podostemaceae
19112,Rhyncholaelia,Orchidaceae
19113,Rhynchopappus,Compositae
19114,Rhynchophora,Malpighiaceae
19115,Rhynchopsidium,Compositae
19116,Rhynchoryza,Poaceae
19117,Rhynchosia,Leguminosae
19118,Rhynchosida,Malvaceae
19119,Rhynchospermum,Compositae
19120,Rhynchospora,Cyperaceae
19121,Rhynchostegiella,Brachytheciaceae
19122,Rhynchostegiopsis,Leucomiaceae
19123,Rhynchostegium,Brachytheciaceae
19124,Rhynchostele,Orchidaceae
19125,Rhynchostigma,Apocynaceae
19126,Rhynchostylis,Orchidaceae
19127,Rhynchotechum,Gesneriaceae
19128,Rhynchotheca,Vivianiaceae
19129,Rhynchotropis,Leguminosae
19130,Rhysolepis,Compositae
19131,Rhysopterus,Apiaceae
19132,Rhysotoechia,Sapindaceae
19133,Rhyssolobium,Apocynaceae
19134,Rhyssopteris,Malpighiaceae
19135,Rhyssostelma,Apocynaceae
19136,Rhystophyllum,Neckeraceae
19137,Rhytachne,Poaceae
19138,Rhyticalymma,Acanthaceae
19139,Rhyticarpus,Apiaceae
19140,Rhyticaryum,Icacinaceae
19141,Rhytidanthera,Ochnaceae
19142,Rhytidiadelphus,Hylocomiaceae
19143,Rhytidiastrum,Hylocomiaceae
19144,Rhytidiopsis,Hylocomiaceae
19145,Rhytidium,Hylocomiaceae
19146,Rhytidocaulon,Apocynaceae
19147,Rhytidophyllum,Gesneriaceae
19148,Rhytidosporum,Pittosporaceae
19149,Rhytiglossa,Acanthaceae
19150,Rhytispermum,Boraginaceae
19151,Ribes,Grossulariaceae
19152,Ribesium,Grossulariaceae
19153,Ribularia,Grossulariaceae
19154,Riccardia,Aneuraceae
19155,Riccia,Ricciaceae
19156,Ricciella,Ricciaceae
19157,Ricciocarpos,Ricciaceae
19158,Richaeia,Rhizophoraceae
19159,Richardia,Araceae
19160,Richardia,Compositae
19161,Richardia,Rubiaceae
19162,Richardsiella,Poaceae
19163,Richardsiopsis,Amblystegiaceae
19164,Richardsonia,Rubiaceae
19165,Richea,Ericaceae
19166,Richea,Rhizophoraceae
19167,Richella,Annonaceae
19168,Richeria,Phyllanthaceae
19169,Richetia,Dipterocarpaceae
19170,Richterago,Compositae
19171,Richteria,Compositae
19172,Ricinocarpodendron,Meliaceae
19173,Ricinocarpos,Euphorbiaceae
19174,Ricinodendron,Euphorbiaceae
19175,Ricinus,Euphorbiaceae
19176,Ricotia,Brassicaceae
19177,Ridan,Compositae
19178,Ridania,Compositae
19179,Riddellia,Compositae
19180,Ridleyandra,Gesneriaceae
19181,Ridleyella,Orchidaceae
19182,Ridolfia,Apiaceae
19183,Riedelia,Zingiberaceae
19184,Riedeliella,Leguminosae
19185,Riedlea,Malvaceae
19186,Riella,Riellaceae
19187,Riencourtia,Compositae
19188,Riesenbachia,Onagraceae
19189,Rigiolepis,Ericaceae
19190,Rigiopappus,Compositae
19191,Rigodiadelphus,Leskeaceae
19192,Rigodium,Rigodiaceae
19193,Rimacola,Orchidaceae
19194,Rimaria,Aizoaceae
19195,Rindera,Boraginaceae
19196,Rinorea,Violaceae
19197,Rinoreocarpus,Violaceae
19198,Rinzia,Myrtaceae
19199,Riocreuxia,Apocynaceae
19200,Riodocea,Rubiaceae
19201,Ripsoctis,Salicaceae
19202,Riqueuria,Rubiaceae
19203,Risleya,Orchidaceae
19204,Ristantia,Myrtaceae
19205,Ritchiea,Capparaceae
19206,Ritonia,Acanthaceae
19207,Ritterocactus,Cactaceae
19208,Ritterocereus,Cactaceae
19209,Rivasgodaya,Leguminosae
19210,Rivea,Convolvulaceae
19211,Rivina,Phytolaccaceae
19212,Robbia,Apocynaceae
19213,Robbrechtia,Rubiaceae
19214,Robertium,Geraniaceae
19215,Robertsonia,Saxifragaceae
19216,Robeschia,Brassicaceae
19217,Robinia,Leguminosae
19218,Robinsonecio,Compositae
19219,Robinsonella,Malvaceae
19220,Robinsonia,Compositae
19221,Robinsoniodendron,Urticaceae
19222,Robiquetia,Orchidaceae
19223,Robsonia,Saxifragaceae
19224,Robynsia,Rubiaceae
19225,Robynsiophyton,Leguminosae
19226,Roccardia,Compositae
19227,Rochea,Crassulaceae
19228,× Rocheassula,Crassulaceae
19229,Rochefortia,Boraginaceae
19230,Rochelia,Boraginaceae
19231,Rochonia,Compositae
19232,Rockia,Nyctaginaceae
19233,Rockinghamia,Euphorbiaceae
19234,Rodatia,Acanthaceae
19235,Rodentiophila,Cactaceae
19236,Rodgersia,Saxifragaceae
19237,Rodigia,Compositae
19238,Rodriguezia,Orchidaceae
19239,Roea,Leguminosae
19240,Roegneria,Poaceae
19241,Roehlingia,Dilleniaceae
19242,Roella,Campanulaceae
19243,Roellia,Bryaceae
19244,Roemeria,Papaveraceae
19245,Roemeria,Poaceae
19246,Roepera,Zygophyllaceae
19247,Roeperocharis,Orchidaceae
19248,Roettlera,Gesneriaceae
19249,Roezlia,Melastomataceae
19250,Rogeria,Pedaliaceae
19251,Rogersonanthus,Gentianaceae
19252,Rogiera,Rubiaceae
19253,Rohdea,Asparagaceae
19254,Rohmooa,Apiaceae
19255,Rohria,Compositae
19256,Roifia,Malvaceae
19257,Roigella,Rubiaceae
19258,Roivainenia,Jungermanniaceae
19259,Rojasia,Apocynaceae
19260,Rojasianthe,Compositae
19261,Rojasimalva,Malvaceae
19262,Rolandra,Compositae
19263,Roldana,Compositae
19264,Rollinia,Annonaceae
19265,Rolliniopsis,Annonaceae
19266,Romana,Loganiaceae
19267,Romanoa,Euphorbiaceae
19268,Romanschulzia,Brassicaceae
19269,Romanzoffia,Boraginaceae
19270,Romeroa,Bignoniaceae
19271,Romnalda,Asparagaceae
19272,Romneya,Papaveraceae
19273,Romualdea,Celastraceae
19274,Romulea,Iridaceae
19275,Ronabea,Rubiaceae
19276,Ronconia,Lythraceae
19277,Rondeletia,Rubiaceae
19278,Rondonanthus,Eriocaulaceae
19279,Ronnbergia,Bromeliaceae
19280,Roodebergia,Compositae
19281,Ropalon,Nymphaeaceae
19282,Roraimaea,Gentianaceae
19283,Roridula,Roridulaceae
19284,Roripa,Brassicaceae
19285,Rorippa,Brassicaceae
19286,Rosa,Rosaceae
19287,Rosanowia,Gesneriaceae
19288,Roscheria,Arecaceae
19289,Roscoea,Lamiaceae
19290,Roscoea,Zingiberaceae
19291,Roseia,Cactaceae
19292,Rosenbergiodendron,Rubiaceae
19293,Rosenia,Compositae
19294,Rosenstockia,Hymenophyllaceae
19295,Roseocactus,Cactaceae
19296,Roseocereus,Cactaceae
19297,Roseodendron,Bignoniaceae
19298,Rosifax,Amaranthaceae
19299,Rosmarinus,Lamiaceae
19300,Rosselia,Burseraceae
19301,Rossenia,Rutaceae
19302,Rossioglossum,Orchidaceae
19303,Rossittia,Rutaceae
19304,Rostellaria,Acanthaceae
19305,Rostellaria,Sapotaceae
19306,Rostellularia,Acanthaceae
19307,Rostkovia,Juncaceae
19308,Rostraria,Poaceae
19309,Rostrinucula,Lamiaceae
19310,Rosulabryum,Bryaceae
19311,Rosularia,Crassulaceae
19312,Rotala,Lythraceae
19313,Rotang,Arecaceae
19314,Rotheca,Lamiaceae
19315,Rothia,Leguminosae
19316,Rothmaleria,Compositae
19317,Rothmannia,Rubiaceae
19318,Rottboellia,Poaceae
19319,Rottlera,Euphorbiaceae
19320,Rottleria,Pottiaceae
19321,Rotula,Boraginaceae
19322,Roubieva,Amaranthaceae
19323,Roucheria,Linaceae
19324,Rouhamon,Loganiaceae
19325,Roulinia,Asparagaceae
19326,Roupala,Proteaceae
19327,Rourea,Connaraceae
19328,Roureopsis,Connaraceae
19329,Roussea,Rousseaceae
19330,Rousseauxia,Melastomataceae
19331,Rousselia,Urticaceae
19332,× Rouxia,Poaceae
19333,Rouya,Apiaceae
19334,Rovaeanthus,Rubiaceae
19335,Roxburghia,Stemonaceae
19336,Roycea,Amaranthaceae
19337,Roydsia,Capparaceae
19338,Royena,Ebenaceae
19339,Roylea,Lamiaceae
19340,Roylea,Poaceae
19341,Roystonea,Arecaceae
19342,Rozea,Entodontaceae
19343,Ruagea,Meliaceae
19344,Rubacer,Rosaceae
19345,Rubentia,Celastraceae
19346,Rubia,Rubiaceae
19347,Rubiteucris,Lamiaceae
19348,Rubovietnamia,Rubiaceae
19349,Rubrivena,Polygonaceae
19350,Rubus,Rosaceae
19351,Rudbeckia,Compositae
19352,Rudgea,Rubiaceae
19353,Rudolfiella,Orchidaceae
19354,Rudua,Leguminosae
19355,Ruehssia,Apocynaceae
19356,Ruelingia,Anacampserotaceae
19357,Ruellia,Acanthaceae
19358,Ruelliopsis,Acanthaceae
19359,Rufodorsia,Gesneriaceae
19360,Rugelia,Compositae
19361,Ruilopezia,Compositae
19362,Ruizanthus,Balantiopsaceae
19363,Ruizia,Malvaceae
19364,Ruizodendron,Annonaceae
19365,Ruizterania,Vochysiaceae
19366,Rulac,Sapindaceae
19367,Rulingia,Malvaceae
19368,Rumex,Polygonaceae
19369,Rumfordia,Compositae
19370,Rumia,Apiaceae
19371,Rumicicarpus,Malvaceae
19372,Rumohra,Dryopteridaceae
19373,Rumphia,Anacardiaceae
19374,Rungia,Acanthaceae
19375,Rupertia,Leguminosae
19376,Rupicapnos,Papaveraceae
19377,Rupichloa,Poaceae
19378,Rupicola,Ericaceae
19379,Ruppia,Ruppiaceae
19380,Ruppina,Aytoniaceae
19381,Ruprechtia,Polygonaceae
19382,Ruptiliocarpon,Lepidobotryaceae
19383,Rusbya,Ericaceae
19384,Rusbyella,Orchidaceae
19385,Ruschia,Aizoaceae
19386,Ruschianthemum,Aizoaceae
19387,Ruschianthus,Aizoaceae
19388,Ruschiella,Aizoaceae
19389,Ruscus,Asparagaceae
19390,Ruspolia,Acanthaceae
19391,Russelia,Plantaginaceae
19392,Russellia,Scrophulariaceae
19393,Russowia,Compositae
19394,Rustia,Rubiaceae
19395,Ruta,Rutaceae
19396,Rutaea,Meliaceae
19397,Rutaneblina,Rutaceae
19398,Rutenbergia,Rutenbergiaceae
19399,Ruteria,Leguminosae
19400,Ruthalicia,Cucurbitaceae
19401,Ruthea,Apiaceae
19402,Rutheopsis,Apiaceae
19403,Ruthiella,Campanulaceae
19404,Rutidanthera,Ochnaceae
19405,Rutidea,Rubiaceae
19406,Rutidosis,Compositae
19407,Ruttnerella,Cephaloziellaceae
19408,Ruttya,Acanthaceae
19409,Ruyschia,Marcgraviaceae
19410,Ryania,Salicaceae
19411,Rydbergia,Compositae
19412,Rydingia,Lamiaceae
19413,Rymandra,Proteaceae
19414,Ryparosa,Achariaceae
19415,Ryssopterys,Malpighiaceae
19416,Rytidocarpus,Brassicaceae
19417,Rytidophyllum,Gesneriaceae
19418,Rytidosperma,Poaceae
19419,Rytidostylis,Cucurbitaceae
19420,Rytigynia,Rubiaceae
19421,Rzedowskia,Celastraceae
19422,Saba,Apocynaceae
19423,Sabal,Arecaceae
19424,Sabatia,Gentianaceae
19425,Sabaudiella,Convolvulaceae
19426,Sabazia,Compositae
19427,Sabbata,Compositae
19428,Sabia,Sabiaceae
19429,Sabicea,Rubiaceae
19430,Sabina,Cupressaceae
19431,Sabularia,Caryophyllaceae
19432,Sabulina,Caryophyllaceae
19433,Saccanthus,Plantaginaceae
19434,Saccharifera,Poaceae
19435,Saccharodendron,Sapindaceae
19436,Saccharum,Poaceae
19437,Saccia,Convolvulaceae
19438,Saccifolium,Gentianaceae
19439,Sacciolepis,Poaceae
19440,Saccobasis,Jungermanniaceae
19441,Saccocalyx,Lamiaceae
19442,Saccoglossum,Orchidaceae
19443,Saccogyna,Geocalycaceae
19444,Saccogynidium,Geocalycaceae
19445,Saccolabiopsis,Orchidaceae
19446,Saccolabium,Orchidaceae
19447,Saccoloma,Saccolomataceae
19448,Saccopetalum,Annonaceae
19449,Sachokiella,Campanulaceae
19450,Sachsia,Compositae
19451,Sacleuxia,Apocynaceae
19452,Sacodon,Orchidaceae
19453,Sacoglottis,Humiriaceae
19454,Sacoila,Orchidaceae
19455,Sacosperma,Rubiaceae
19456,Sadiria,Primulaceae
19457,Sadleria,Blechnaceae
19458,Sadrum,Olacaceae
19459,Sadymia,Salicaceae
19460,Saelania,Ditrichaceae
19461,Saelanthus,Vitaceae
19462,Sagenia,Tectariaceae
19463,Sagenotortula,Pottiaceae
19464,Sageraea,Annonaceae
19465,Sageretia,Rhamnaceae
19466,Sagina,Caryophyllaceae
19467,Sagittaria,Alismataceae
19468,Sagittipetalum,Rhizophoraceae
19469,Saglorithys,Acanthaceae
19470,Sagmen,Compositae
19471,Sagotia,Euphorbiaceae
19472,Sagraea,Melastomataceae
19473,Sagus,Arecaceae
19474,Sahagunia,Moraceae
19475,Saharanthus,Plumbaginaceae
19476,Sainthelenia,Brachytheciaceae
19477,Saintlegeria,Chloranthaceae
19478,Saintmorysia,Compositae
19479,Saintpaulia,Gesneriaceae
19480,Saintpauliopsis,Acanthaceae
19481,Sairocarpus,Plantaginaceae
19482,Saitoa,Pottiaceae
19483,Saitobryum,Pottiaceae
19484,Saitoella,Pottiaceae
19485,Sajania,Apiaceae
19486,Sakoanala,Leguminosae
19487,Sakuraia,Entodontaceae
19488,Salacca,Arecaceae
19489,Salacia,Celastraceae
19490,Salacicratea,Celastraceae
19491,Salacighia,Celastraceae
19492,Salaciopsis,Celastraceae
19493,Salaxis,Ericaceae
19494,Salazia,Ericaceae
19495,Salcedoa,Compositae
19496,Saldanhaea,Bignoniaceae
19497,Saldania,Leguminosae
19498,Saldinia,Rubiaceae
19499,Salicaria,Lythraceae
19500,Salicornia,Amaranthaceae
19501,Salix,Salicaceae
19502,Salmea,Compositae
19503,Salmeopsis,Compositae
19504,Salmiopuntia,Cactaceae
19505,Salmonea,Polygalaceae
19506,Salmonopuntia,Cactaceae
19507,Saloa,Loasaceae
19508,Salomonia,Polygalaceae
19509,Salpianthus,Nyctaginaceae
19510,Salpichlaena,Blechnaceae
19511,Salpichroa,Solanaceae
19512,Salpichroma,Solanaceae
19513,Salpiglossis,Solanaceae
19514,Salpinctium,Acanthaceae
19515,Salpinga,Melastomataceae
19516,Salpingolobivia,Cactaceae
19517,Salpingostylis,Iridaceae
19518,Salpistele,Orchidaceae
19519,Salsola,Amaranthaceae
19520,Salta,Polygonaceae
19521,Saltera,Penaeaceae
19522,Saltia,Amaranthaceae
19523,Saltugilia,Polemoniaceae
19524,Saltzwedelia,Leguminosae
19525,Salvadora,Salvadoraceae
19526,Salvadoropsis,Celastraceae
19527,Salvertia,Vochysiaceae
19528,Salvia,Lamiaceae
19529,Salvinia,Salviniaceae
19530,Salweenia,Leguminosae
19531,Salzmannia,Rubiaceae
19532,Samadera,Simaroubaceae
19533,Samaipaticereus,Cactaceae
19534,Samandura,Simaroubaceae
19535,Samanea,Leguminosae
19536,Samara,Primulaceae
19537,Samarorchis,Orchidaceae
19538,Sambirania,Lindsaeaceae
19539,Sambucus,Adoxaceae
19540,Sameraria,Brassicaceae
